,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,y
75,0.16243953,0.80688673,4.5671774e-07,0.3694824,0.8570072,-0.03525149,0.55727404,0.8762028,-0.06023316,0.7168244,0.9336454,-0.08333303,0.8605444,1.0,-0.1076286,0.6216144,0.5619173,-0.05322783,0.8012725,0.4073542,-0.07916694,0.90828145,0.30592015,-0.096697554,1.0,0.2088607,-0.10957178,0.48313093,0.4758475,-0.052798167,0.6186617,0.28779507,-0.075772695,0.69230485,0.16077396,-0.090786114,0.74319196,0.04553736,-0.102134995,0.32059315,0.44674164,-0.054940537,0.35538495,0.24873373,-0.07597349,0.370413,0.117449895,-0.08987795,0.39194912,0.0,-0.099701226,0.15031673,0.4635892,-0.060347386,0.08807021,0.3032504,-0.08036837,0.03436599,0.1988596,-0.09027327,0.0,0.101417534,-0.09668453,key_1
76,0.19454293,0.8008388,5.347952e-07,0.3834061,0.84707594,-0.037603162,0.5469737,0.8708158,-0.06507094,0.6966154,0.9347492,-0.09008922,0.8429642,1.0,-0.11624013,0.62321013,0.5542431,-0.058362413,0.8012196,0.40055895,-0.085683964,0.9081634,0.29799083,-0.10399224,1.0,0.2021962,-0.11729114,0.4845773,0.46899328,-0.05765356,0.61806107,0.2730744,-0.0815726,0.69612104,0.14216898,-0.09742519,0.75319046,0.029513542,-0.10941749,0.32110903,0.44433352,-0.059483193,0.3496624,0.24216993,-0.08162494,0.3623864,0.111797154,-0.096766315,0.3855352,0.0,-0.10752801,0.14853743,0.4693417,-0.06458449,0.07597202,0.31682387,-0.08564465,0.024150666,0.21560745,-0.09641814,0.0,0.12019894,-0.10359402,key_1
77,0.19951604,0.7770952,6.046779e-07,0.37099966,0.82233775,-0.04127992,0.5314318,0.85903066,-0.0715799,0.6536384,0.92677164,-0.09878641,0.78130454,1.0,-0.12706654,0.6295153,0.5349477,-0.06424737,0.8117763,0.38242933,-0.09272102,0.9152101,0.27943057,-0.11183887,1.0,0.18251708,-0.12560843,0.48022005,0.45343363,-0.061912116,0.6060159,0.26070502,-0.08623702,0.6725399,0.1319746,-0.10292027,0.7187062,0.023514405,-0.11543956,0.31429014,0.43357942,-0.06207833,0.33406478,0.2336636,-0.084289804,0.33070818,0.10751105,-0.10025122,0.3397666,0.0,-0.11135791,0.14466602,0.46312982,-0.065700226,0.07981943,0.3247063,-0.08615869,0.026393412,0.23422533,-0.09692431,0.0,0.14717357,-0.10403945,key_1
78,0.2464136,0.75942576,7.273543e-07,0.4006898,0.8120801,-0.045439508,0.5345972,0.8551024,-0.07983498,0.6359936,0.92565566,-0.110502474,0.7544244,1.0,-0.1418143,0.6325889,0.53000367,-0.07363494,0.8203109,0.37046987,-0.10452642,0.9220321,0.26198167,-0.12505068,1.0,0.15757476,-0.13972384,0.47571033,0.45149967,-0.07083668,0.59662014,0.25076082,-0.097557,0.6563184,0.11561278,-0.11528854,0.69535244,0.0,-0.1281063,0.31633937,0.43179566,-0.07029072,0.32677326,0.23484613,-0.094592445,0.31403303,0.11006596,-0.11009386,0.30892354,0.0059731742,-0.12032424,0.16604613,0.4629763,-0.07345323,0.10168868,0.3283699,-0.09515498,0.040803883,0.24371015,-0.10441165,0.0,0.16592218,-0.10981262,key_1
79,0.27994663,0.71552086,8.2933076e-07,0.407841,0.7815056,-0.05211573,0.5272235,0.8355133,-0.093799174,0.599366,0.9165701,-0.13055046,0.68658066,1.0,-0.16825625,0.65509695,0.5255628,-0.090226166,0.8380915,0.36011237,-0.12581766,0.9320116,0.24772204,-0.14828864,1.0,0.14447422,-0.16395596,0.4966754,0.44730964,-0.085333854,0.604037,0.24961798,-0.11655904,0.64955807,0.11407066,-0.1354731,0.67344177,0.0,-0.14841323,0.33146957,0.4251457,-0.082355306,0.3145195,0.22933143,-0.10977985,0.2909588,0.10763728,-0.12472305,0.28003764,0.008267209,-0.13391237,0.1749003,0.44939122,-0.08339362,0.09917702,0.3218634,-0.10741173,0.03639874,0.24204779,-0.1166318,0.0,0.17030738,-0.121449776,key_1
80,0.39043644,0.7455821,1.0117197e-06,0.50040543,0.7792207,-0.06382471,0.5927165,0.81713897,-0.115301974,0.62006605,0.89834493,-0.1600021,0.64228827,1.0,-0.20714201,0.6445474,0.5192296,-0.10668129,0.8441086,0.35399038,-0.1488186,0.93766654,0.23726282,-0.17737004,1.0,0.13843502,-0.19702116,0.47799304,0.44956458,-0.096875556,0.5995751,0.252309,-0.13154371,0.6458484,0.112346515,-0.1531905,0.6633955,0.0,-0.16911958,0.31392324,0.43167862,-0.08986482,0.3048235,0.24018286,-0.11763439,0.2819911,0.11826446,-0.13643342,0.26807806,0.013132756,-0.1497691,0.17095828,0.45366016,-0.08776634,0.09773062,0.33127058,-0.1092375,0.040024284,0.24767417,-0.12025852,0.0,0.17299995,-0.1286012,key_1
81,0.390642,0.7495917,9.685465e-07,0.47815818,0.79066545,-0.064493045,0.56891525,0.8180747,-0.11534274,0.604292,0.8922319,-0.15957624,0.6607566,1.0,-0.20638552,0.68528354,0.52281505,-0.10682146,0.8638803,0.35418183,-0.14928693,0.9460818,0.23462324,-0.17824093,1.0,0.13264076,-0.19858308,0.50839114,0.45239118,-0.09790128,0.61577636,0.25316724,-0.13328633,0.65167683,0.1132539,-0.15532447,0.66467434,0.0,-0.1718998,0.33003172,0.4355615,-0.091897935,0.32302108,0.24235208,-0.120683976,0.28767598,0.12259516,-0.13899572,0.26884395,0.018767046,-0.1523129,0.16601795,0.45977047,-0.09107226,0.09765608,0.3368095,-0.113328196,0.0376782,0.2558949,-0.12383255,0.0,0.17973149,-0.13204628,key_1
82,0.5307246,0.97170913,6.2176855e-07,0.67635745,0.9852581,-0.052737683,0.8200533,0.97200215,-0.090576716,0.86790943,0.96557736,-0.123703316,0.8774957,1.0,-0.1575955,0.7932238,0.58686113,-0.077707976,0.9212377,0.3971165,-0.11163319,0.97151995,0.26762205,-0.135503,1.0,0.14660631,-0.15333067,0.6211538,0.51756215,-0.07358297,0.68305993,0.27949277,-0.10305496,0.6842668,0.12637678,-0.122820176,0.6659367,0.0,-0.13765386,0.45376924,0.51977676,-0.07269257,0.39803466,0.29651204,-0.09890441,0.33645898,0.15367243,-0.1176523,0.28724328,0.031544525,-0.13110256,0.2993878,0.576553,-0.0762646,0.18044232,0.43530622,-0.09896149,0.08088526,0.35481957,-0.11031383,0.0,0.2804429,-0.1182921,key_1
83,0.40103504,1.0,2.9471192e-07,0.58743066,0.93591356,-0.025598476,0.7455921,0.8055801,-0.041176774,0.8765163,0.7014084,-0.056548204,1.0,0.64044887,-0.07205284,0.67497605,0.44029486,-0.025986938,0.7443542,0.24059767,-0.04631846,0.77039194,0.12387947,-0.06293233,0.7844939,0.03345026,-0.074804716,0.5221172,0.39019117,-0.027528826,0.5299863,0.1778891,-0.046312977,0.52469265,0.06685598,-0.060848333,0.51252776,0.0,-0.07107935,0.37082195,0.41355285,-0.032353204,0.32840574,0.2091978,-0.04990229,0.28563538,0.09739889,-0.06265622,0.25710255,0.024947433,-0.07138683,0.22541958,0.49744567,-0.039821394,0.11519175,0.35687077,-0.05659213,0.046832338,0.26244566,-0.06604249,0.0,0.19139919,-0.07181619,key_1
84,0.2299869,1.0,2.3905793e-07,0.45758832,0.8854242,-0.013788349,0.66086876,0.698257,-0.028873045,0.8367322,0.5671927,-0.0465339,1.0,0.47366652,-0.063392386,0.42106214,0.31823495,-0.016275613,0.49503013,0.048297144,-0.04825736,0.6433362,0.12854709,-0.07073925,0.7085818,0.25103652,-0.08107235,0.28454837,0.3216876,-0.024395518,0.3554752,0.0,-0.056789737,0.54352593,0.13356511,-0.074682325,0.61950433,0.29367903,-0.08078027,0.14530428,0.37329376,-0.035449132,0.19906534,0.11711263,-0.06484543,0.40536425,0.2450053,-0.07169637,0.50709397,0.38572195,-0.06910988,0.0,0.46661606,-0.047629915,0.031859957,0.26698002,-0.06916944,0.21811241,0.31028625,-0.07228718,0.3540359,0.40052643,-0.069543675,key_1
85,0.0,1.0,-1.143983e-07,0.35459465,0.7885233,0.0027233267,0.5760025,0.606573,-0.009859626,0.7919335,0.4822646,-0.028882138,1.0,0.36602154,-0.04543699,0.21310242,0.15578751,0.0042094258,0.4774941,0.0,-0.017687574,0.6381188,0.14329106,-0.033697117,0.64634675,0.28590113,-0.042131368,0.1253375,0.16393912,-0.010542332,0.47544795,0.010459632,-0.026637182,0.62843883,0.20189275,-0.03240698,0.59912765,0.3422369,-0.035047207,0.06711089,0.21864174,-0.027443564,0.4312708,0.087418176,-0.04169101,0.5546661,0.27592975,-0.034872737,0.5137992,0.41596523,-0.028135512,0.041277584,0.32203835,-0.045234546,0.34219292,0.21965607,-0.05243489,0.4432098,0.34065276,-0.043460444,0.41581702,0.4481604,-0.0352123,key_1
86,0.0,1.0,-9.089176e-08,0.45492038,0.73489255,-0.00024688704,0.61595505,0.5037787,-0.008970394,0.7945968,0.3514481,-0.023095831,1.0,0.25054497,-0.032689504,0.010368733,0.15039507,0.009382878,0.55763525,0.0,-0.014234775,0.65836644,0.17390284,-0.032395516,0.5879461,0.3276514,-0.041810732,0.006859885,0.1754611,-0.0016122463,0.6270522,0.06150918,-0.022526596,0.68756557,0.25741726,-0.030765334,0.579167,0.39098617,-0.033368554,0.080436915,0.23523647,-0.015782958,0.6599643,0.15364394,-0.028946286,0.6988382,0.32391766,-0.024714682,0.59880257,0.44002363,-0.019678295,0.2076416,0.3179159,-0.031646553,0.64387035,0.2877983,-0.0337392,0.67949957,0.41976407,-0.026913634,0.6226221,0.5122922,-0.021394605,key_1
87,0.06286336,1.0,-1.7478798e-07,0.14810611,0.6505004,0.0030088718,0.34510693,0.37119877,-0.0070740175,0.7046432,0.25463238,-0.021651117,1.0,0.24232917,-0.03347344,0.0,0.13528721,-0.0010701781,0.5862171,0.0,-0.019373586,0.65426296,0.16993721,-0.03269886,0.53905296,0.28569546,-0.041169047,0.117981225,0.17103022,-0.014172271,0.70347685,0.079955906,-0.028775474,0.71971226,0.25865918,-0.035840683,0.5586349,0.36253464,-0.04030079,0.29746804,0.2396767,-0.028113088,0.81817085,0.16952252,-0.03544239,0.80386454,0.3285129,-0.031194743,0.64713573,0.41742188,-0.028857589,0.5132292,0.32922888,-0.043150943,0.89243275,0.3012108,-0.041865766,0.88779277,0.44810593,-0.03313338,0.7967782,0.5383453,-0.027454518,key_1
88,0.06867701,1.0,-2.3808667e-07,0.056644704,0.61624897,0.008471999,0.24901949,0.31449005,0.0029750662,0.6083,0.2122208,-0.0073600495,0.8803709,0.24102125,-0.015475368,0.0,0.08868841,0.008769505,0.53578097,0.0,-0.0051065674,0.5807181,0.16189384,-0.017124942,0.44349554,0.25618267,-0.025620665,0.19268417,0.13027753,-0.006034407,0.6996291,0.06859554,-0.016184486,0.6921426,0.22786097,-0.023045765,0.5267145,0.31163055,-0.02766338,0.42795983,0.21247563,-0.02130975,0.8691079,0.16256742,-0.026113015,0.8249236,0.3166376,-0.022834575,0.6496101,0.38586575,-0.02132361,0.6802854,0.3327857,-0.03711125,1.0,0.31175876,-0.034953613,0.9520713,0.45163035,-0.026542688,0.82275546,0.5220426,-0.021051956,key_1
89,0.043460645,1.0,-2.2671404e-07,0.0,0.6141228,0.009548101,0.17059802,0.31956732,0.004627107,0.50885165,0.24170694,-0.004489647,0.7921035,0.30327964,-0.011618989,0.034749575,0.09620305,0.0035299181,0.50342095,0.0,-0.0048756925,0.536679,0.15857956,-0.011254359,0.43032765,0.24886315,-0.016638817,0.26274753,0.16637443,-0.0108423,0.7099781,0.10837866,-0.0139185935,0.6850973,0.26129898,-0.015892625,0.5448752,0.33490464,-0.018640105,0.51277786,0.27812937,-0.024734264,0.9013836,0.24351497,-0.022811135,0.8334557,0.3894363,-0.016907802,0.677626,0.45385027,-0.015601694,0.7564774,0.42687184,-0.038990304,1.0,0.4294881,-0.032567587,0.91873354,0.56293064,-0.02271484,0.79601073,0.6229093,-0.01723167,key_1
90,0.07570432,1.0,-1.9272991e-07,0.0,0.62239975,0.011191556,0.10542278,0.3323222,0.0076129613,0.37122935,0.23786952,-0.00025567025,0.59600997,0.28344062,-0.006305984,0.050921906,0.09648225,0.0045139072,0.5102224,0.0,-0.003667371,0.55962294,0.14165796,-0.009778099,0.45423695,0.23233895,-0.014164754,0.28641954,0.18006809,-0.009823813,0.7240743,0.11153716,-0.011789517,0.7209406,0.24743581,-0.012541048,0.5823677,0.32578185,-0.01431801,0.53503704,0.30471802,-0.023663467,0.8951214,0.27515584,-0.020587178,0.8476828,0.4038444,-0.013586418,0.7009316,0.4679565,-0.011517228,0.7658845,0.46671715,-0.037722744,1.0,0.4412003,-0.030694257,0.92475206,0.56000227,-0.019810315,0.8017373,0.62374175,-0.013290674,key_1
91,0.123285614,1.0,-2.1722094e-07,0.0,0.61146915,0.019444818,0.08519982,0.331374,0.022050947,0.32548314,0.22434872,0.01957317,0.5401319,0.24710852,0.018044256,0.064469635,0.08806228,0.014618451,0.49289426,0.0,0.016221002,0.5591678,0.12576059,0.016968692,0.47444078,0.2170089,0.016998617,0.32998034,0.16075751,0.00013830436,0.7098922,0.116517864,0.008454925,0.72049016,0.23706594,0.011344052,0.60743165,0.3244005,0.01102226,0.5958697,0.28514242,-0.01257927,0.8838751,0.2660347,-0.0015893171,0.848965,0.3838877,0.005466837,0.72966945,0.45912775,0.0066267964,0.82936776,0.44212157,-0.024574464,1.0,0.41844597,-0.011506609,0.9373125,0.5248208,0.00036255943,0.8358636,0.59125537,0.007286521,key_1
92,0.16948895,1.0,-2.3593684e-07,0.0,0.608343,0.022466054,0.06314341,0.3268077,0.026836028,0.28936455,0.21619436,0.025833035,0.5116259,0.24461438,0.025701758,0.034897625,0.08885919,0.017511055,0.4352638,0.0,0.022905909,0.48813748,0.12993284,0.02688966,0.398171,0.22619049,0.02874853,0.3205754,0.1484066,0.0025682922,0.6708017,0.10755321,0.014085543,0.67717636,0.23056255,0.018456338,0.57107455,0.323579,0.018753871,0.6076113,0.2672646,-0.010107199,0.86030024,0.25481862,0.003826947,0.8246009,0.3756597,0.010737383,0.71366686,0.457781,0.010978416,0.86458915,0.42005166,-0.02171436,1.0,0.42042136,-0.006877585,0.9302395,0.5279807,0.0042087776,0.8315853,0.59378153,0.010105976,key_1
93,0.18783504,1.0,-2.1719805e-07,0.0037580384,0.6037,0.017363327,0.055060036,0.32185027,0.017582163,0.29566005,0.21154007,0.013148216,0.5381876,0.24072267,0.009884851,0.0,0.095502295,0.009760366,0.40689123,0.0,0.009658963,0.47767454,0.12599336,0.010352437,0.39373428,0.23290874,0.010437537,0.2945393,0.14683981,-0.0045425426,0.65273947,0.11193193,0.0015083731,0.6646022,0.23361479,0.0036927476,0.5519969,0.32751012,0.0030014778,0.5955009,0.25425872,-0.01710158,0.8556891,0.24188714,-0.007833345,0.8218983,0.36353898,-0.0012341399,0.7030469,0.44709665,-0.00033655978,0.8679783,0.39658466,-0.029034918,1.0,0.3988834,-0.018098759,0.93863636,0.51024956,-0.007476819,0.83867043,0.58199453,-0.0011494709,key_1
94,0.18550499,1.0,-2.5859515e-07,0.0076739113,0.60902965,0.018655732,0.061841127,0.3295082,0.018867401,0.2875142,0.21944591,0.014164179,0.5060602,0.24747938,0.01031175,0.0,0.09169871,0.009314982,0.39561892,0.0,0.008907346,0.46685785,0.13504139,0.008630742,0.3853021,0.24523884,0.0077134995,0.2910194,0.1411916,-0.006026131,0.6393123,0.11223454,0.00037150734,0.65086013,0.24064977,0.002413258,0.5394479,0.34052753,0.0012655469,0.58994186,0.247419,-0.019366082,0.84447956,0.24559371,-0.009248505,0.810007,0.37268326,-0.002420836,0.6929462,0.45724258,-0.00198095,0.8682112,0.3896516,-0.03206707,1.0,0.40484792,-0.020671291,0.9325124,0.52233773,-0.009927856,0.82868695,0.5946645,-0.0038649668,key_1
95,0.15802056,1.0,-3.170274e-07,0.0,0.59854364,0.023701448,0.0728796,0.3207527,0.027492957,0.28170332,0.22322312,0.025535507,0.48095614,0.2663947,0.023782488,0.04733168,0.0654025,0.01744058,0.41707253,0.0,0.021692552,0.45942572,0.14466397,0.022728056,0.36322725,0.24694213,0.021815352,0.33562502,0.12282296,0.0009831823,0.65690374,0.11076551,0.01292715,0.6533964,0.24188663,0.015783643,0.5395483,0.3415335,0.014086053,0.62280154,0.24347404,-0.012954266,0.8464907,0.2584317,0.0025263415,0.8051062,0.38616177,0.008975251,0.6836142,0.47068933,0.0077141295,0.888861,0.39617562,-0.026010426,1.0,0.41998097,-0.011060497,0.92630005,0.53247076,-0.00065354066,0.81230897,0.60174125,0.0042690863,key_1
96,0.1889333,1.0,-3.317339e-07,0.0,0.5910619,0.025496325,0.07959555,0.30374342,0.0335678,0.29055384,0.20169334,0.036235254,0.5018235,0.24214643,0.039018005,0.10177308,0.049191236,0.02540695,0.4307888,0.0,0.03609674,0.4468168,0.13502161,0.040402573,0.34112465,0.22411582,0.04133649,0.40351415,0.10967769,0.0114004295,0.6577221,0.10833033,0.030258095,0.6437557,0.22836457,0.03414018,0.5432352,0.32321775,0.032225315,0.68638265,0.23982295,0.00017127965,0.8421452,0.25035685,0.020731121,0.79984945,0.36978167,0.026246322,0.695018,0.45999423,0.0234931,0.9356115,0.3991927,-0.00988194,1.0,0.4116551,0.008741937,0.92920154,0.51553166,0.019052524,0.8256889,0.58949035,0.023364516,key_1
97,0.174695,1.0,-3.0411675e-07,0.0,0.59404474,0.021133667,0.0764037,0.30475646,0.02681834,0.29615653,0.20669207,0.02776221,0.52082205,0.25704405,0.02895751,0.118505105,0.04694051,0.018225875,0.42858124,0.0,0.026572097,0.44318482,0.13487093,0.029935112,0.34780905,0.22192095,0.03035146,0.42717186,0.11692707,0.0054949494,0.66758275,0.12261081,0.021808686,0.6381773,0.24112523,0.025040494,0.52910984,0.32901102,0.023143794,0.71239305,0.2553493,-0.0045992504,0.8400195,0.287324,0.014132228,0.7819465,0.40315005,0.019278055,0.669857,0.48276782,0.016708078,0.94869286,0.42575192,-0.013906248,1.0,0.45627397,0.003711042,0.91714096,0.5562897,0.014068356,0.8083324,0.62457794,0.01868581,key_1
98,0.20374225,1.0,-3.5618044e-07,0.0,0.61598295,0.027618367,0.071579896,0.34192017,0.03759804,0.2931834,0.22542287,0.04264745,0.5149976,0.24742238,0.047747243,0.13723676,0.068940155,0.024424128,0.39994603,0.0,0.039327417,0.40993717,0.13371372,0.04824054,0.32599115,0.21866916,0.052303214,0.45127225,0.13992873,0.011209913,0.6599115,0.108664356,0.033588357,0.6391521,0.22750694,0.041200697,0.5523148,0.32259944,0.04179292,0.734775,0.2773712,0.0014216477,0.84461516,0.27913845,0.025298748,0.7891783,0.390207,0.03248842,0.69079906,0.47534633,0.030315148,0.96562475,0.4423467,-0.006791598,1.0,0.44266555,0.01476938,0.914065,0.5356834,0.026197271,0.8162343,0.60283726,0.030831426,key_1
99,0.18974191,1.0,-3.5828586e-07,0.0,0.61203855,0.029145274,0.081286974,0.34129915,0.03995781,0.30237597,0.22693862,0.045488194,0.5269907,0.24876535,0.05124297,0.13701586,0.07974234,0.0276121,0.38721386,0.0,0.043312702,0.40220368,0.12841429,0.0529844,0.31947476,0.21520384,0.0578612,0.45365644,0.15516193,0.013878675,0.64968264,0.109144084,0.03688644,0.63157946,0.23000163,0.044661805,0.5414619,0.32768035,0.045450173,0.740181,0.29390398,0.0036110356,0.8338911,0.284918,0.02811042,0.78529626,0.3968352,0.03539079,0.69136137,0.48548222,0.03332678,0.97749174,0.45837632,-0.0049277223,1.0,0.4497966,0.018020261,0.91971046,0.54037935,0.030207504,0.8313367,0.60783035,0.035214216,key_1
100,0.18950692,1.0,-3.6795524e-07,0.0,0.62132895,0.029695265,0.07596443,0.34830433,0.040442716,0.28890088,0.22717263,0.045815155,0.5129757,0.24431488,0.05148011,0.13210297,0.08055321,0.02703399,0.4076263,0.0,0.04294334,0.42507967,0.12941377,0.05366242,0.33651194,0.22013505,0.059429597,0.44779325,0.15335564,0.0129329525,0.6636529,0.10674329,0.03549082,0.6417751,0.2345511,0.043615464,0.54183686,0.33428106,0.044890273,0.73598874,0.28952867,0.0024861742,0.8397597,0.27543643,0.026799653,0.7922788,0.39645565,0.034809243,0.6972915,0.48831058,0.03332552,0.9737934,0.45309237,-0.006148025,1.0,0.43982667,0.016522111,0.9187571,0.5385982,0.029157892,0.8285537,0.6102815,0.034629732,key_1
101,0.1965321,1.0,-3.7401261e-07,0.0,0.6197957,0.030726986,0.07459516,0.35149625,0.04202792,0.28498533,0.22485377,0.04794178,0.5109746,0.23568061,0.054221418,0.13034943,0.078419216,0.02887544,0.4000774,0.0,0.04575888,0.41620782,0.13260314,0.056852397,0.32934055,0.22330669,0.06276973,0.44380748,0.15237191,0.014882145,0.66086066,0.10196774,0.038288485,0.6380469,0.23230717,0.046428535,0.5404351,0.33411396,0.04748948,0.7308111,0.28778327,0.0046309587,0.8384367,0.2722494,0.02978404,0.78806823,0.39357054,0.037682287,0.6944906,0.48779008,0.035852205,0.9721146,0.4484794,-0.0036767195,1.0,0.43630308,0.02014644,0.91717726,0.5361468,0.032954972,0.8283152,0.608919,0.03822885,key_1
102,0.19715942,1.0,-3.6348962e-07,0.0,0.631313,0.03702064,0.08393724,0.37070107,0.05133703,0.30263808,0.24331638,0.059263334,0.53167254,0.25504687,0.06731296,0.12096158,0.10865845,0.034654483,0.40184852,0.0,0.05543654,0.4304776,0.12546495,0.07000076,0.35174128,0.21534942,0.078246795,0.4326444,0.1720499,0.018772997,0.6658455,0.09305249,0.046809215,0.65871024,0.21765362,0.05817315,0.5706362,0.31775248,0.060840942,0.716292,0.2982772,0.0072031794,0.8457211,0.26058996,0.03698002,0.8058311,0.37779912,0.047068622,0.71768844,0.47317752,0.04557132,0.96113044,0.45219848,-0.001997917,1.0,0.42852584,0.026010105,0.92830193,0.5282937,0.040538844,0.8471485,0.60442007,0.046145424,key_1
103,0.0823296,1.0,-1.3221005e-07,0.0,0.64714056,0.016970329,0.1250583,0.36038148,0.01678576,0.41485512,0.23745607,0.010295572,0.6874391,0.19709142,0.005858521,0.034340397,0.18580674,0.014656741,0.5224361,0.0,0.005896982,0.60364544,0.12525217,0.0005325192,0.51197535,0.22230156,-0.002057752,0.22266655,0.22067054,-0.002083236,0.7668696,0.0605701,-0.004453066,0.79175436,0.20120984,-0.0037443666,0.64413655,0.28349528,-0.0035384458,0.43312407,0.30348387,-0.018766323,0.9271466,0.19433294,-0.015692433,0.90072864,0.33865958,-0.006237065,0.74765,0.40316796,-0.0021207149,0.6497253,0.4315969,-0.035375226,1.0,0.37092414,-0.02748281,0.9480211,0.49180058,-0.015399487,0.8206078,0.54963094,-0.008259244,key_1
104,0.18639272,1.0,2.1612455e-07,0.4753833,0.8652693,0.014533371,0.6429019,0.67367554,0.013434191,0.8444121,0.5633847,0.004470101,1.0,0.44742534,-0.0033587937,0.094485156,0.2636665,0.022683777,0.3756572,0.019985836,0.007714144,0.70150465,0.04503894,-0.006360979,0.8866973,0.13458897,-0.013177221,0.014232529,0.26292098,0.005536861,0.41313946,0.0,-0.0056519206,0.76718056,0.065273054,-0.014859358,0.92806965,0.18881702,-0.019354925,0.0,0.2954738,-0.012764186,0.42129374,0.06206568,-0.023648858,0.7613388,0.13399287,-0.024653759,0.9047779,0.26384225,-0.02256328,0.046606436,0.3686144,-0.030653136,0.40384912,0.17465924,-0.03834175,0.67642766,0.20483914,-0.034931377,0.8167469,0.30070803,-0.029811053,key_1
105,0.19095927,1.0,4.057854e-07,0.49446455,0.930769,-0.008815212,0.7087824,0.7906921,-0.01464632,0.8667275,0.68250996,-0.022849401,1.0,0.58083904,-0.030679092,0.37841448,0.46010685,0.010237947,0.48612732,0.28894937,-0.0014873052,0.6068184,0.18499081,-0.015719796,0.7208457,0.103894375,-0.025142508,0.24608958,0.4262443,0.0035833828,0.31902122,0.20151606,-0.006412582,0.4578624,0.07848246,-0.018475147,0.6097373,0.0,-0.026426774,0.119406916,0.43355596,-0.0065927785,0.15236375,0.20759287,-0.017810896,0.30424824,0.0918715,-0.027030945,0.47430518,0.025192944,-0.031875633,0.0,0.47829553,-0.018472835,0.0037357477,0.28554595,-0.027598575,0.10406147,0.16915798,-0.030965384,0.24324428,0.09230668,-0.032166574,key_1
106,0.26827922,1.0,4.077828e-07,0.5266974,0.9244926,-0.0115543995,0.72564715,0.7966592,-0.017201295,0.877881,0.69396853,-0.023927262,1.0,0.6058687,-0.030785307,0.46916136,0.50516105,0.0022809876,0.5435413,0.3265219,-0.009062743,0.6128296,0.22236647,-0.021663245,0.67805624,0.131566,-0.030406792,0.3384727,0.46563488,-0.004100061,0.38347483,0.24612795,-0.012553036,0.45086533,0.10782518,-0.023927236,0.5148798,0.0,-0.03242135,0.20330784,0.47170207,-0.013862342,0.2108814,0.25369677,-0.024620002,0.2719078,0.11799479,-0.034914985,0.34026104,0.00961637,-0.04181709,0.061156653,0.51547515,-0.025190152,0.0033247129,0.3326548,-0.0350129,0.0,0.2044634,-0.039308313,0.019449761,0.0876572,-0.04222887,key_1
107,0.29200768,1.0,5.0037613e-07,0.52906275,0.91778207,-0.01879144,0.7274477,0.79858947,-0.028612958,0.878998,0.6908003,-0.038731717,1.0,0.5992833,-0.04870959,0.48404172,0.5053558,-0.0028625582,0.5692619,0.3305105,-0.017065713,0.64171404,0.22211072,-0.031979874,0.7070107,0.12993039,-0.042379692,0.34935567,0.46798167,-0.007054287,0.3862483,0.24694324,-0.018265732,0.441616,0.11037207,-0.031307537,0.49506214,0.0,-0.040839538,0.21899337,0.4763974,-0.0153804,0.21496065,0.2638197,-0.029199703,0.25417584,0.12714484,-0.040563762,0.3021149,0.014821065,-0.047821086,0.08865389,0.52202487,-0.025959918,0.018168733,0.34310967,-0.038772374,0.0,0.21690789,-0.044122364,0.005080561,0.10118351,-0.047272667,key_1
108,0.3342228,1.0,5.328862e-07,0.5569082,0.92023015,-0.0225939,0.7447608,0.79834104,-0.034457386,0.88981605,0.6905145,-0.0459938,1.0,0.59937644,-0.05722023,0.51045567,0.50230706,-0.010480706,0.59792215,0.3300949,-0.027299238,0.6716093,0.2199369,-0.043208107,0.73783803,0.12747113,-0.054163516,0.37488836,0.4675094,-0.013470611,0.40183827,0.24725527,-0.026706418,0.44671577,0.11245295,-0.03989373,0.4904958,0.0,-0.04946255,0.24840984,0.48085138,-0.020643674,0.22828373,0.2696474,-0.03640034,0.25091055,0.13522545,-0.04786782,0.28570518,0.020167384,-0.055043504,0.12655789,0.53411084,-0.030353123,0.04072231,0.3608166,-0.04526569,0.008409372,0.23768015,-0.051486097,0.0,0.123800755,-0.05494378,key_1
109,0.34195855,1.0,5.6076277e-07,0.5571857,0.92111903,-0.024860714,0.74138576,0.7965704,-0.038007837,0.88972193,0.6889103,-0.05035305,1.0,0.6035072,-0.062411487,0.5180164,0.5048792,-0.0153091755,0.6058716,0.32634214,-0.03274033,0.6706605,0.21320985,-0.04853628,0.72914827,0.118116975,-0.059842087,0.3821086,0.47169888,-0.017337503,0.40252498,0.24991159,-0.031872008,0.43767148,0.11305793,-0.045689885,0.4719884,0.0,-0.05584761,0.25639522,0.4872047,-0.02339665,0.23098125,0.2717507,-0.040058818,0.2448831,0.1341694,-0.052670076,0.27113175,0.0147434175,-0.060920823,0.13856529,0.54403424,-0.032028142,0.053946316,0.3811715,-0.048303716,0.016192406,0.26518232,-0.0559201,0.0,0.15383314,-0.06041532,key_1
